,entry_time,exit_time,direction,entry_price,exit_price,return,exit_reason
0,2024-01-08 12:59:00,2024-01-08 15:03:00,1.0,45156.201089999995,44704.639079099994,-0.012000000000000025,SL
1,2024-01-08 17:59:00,2024-01-09 21:26:00,1.0,45693.647999999994,45236.71151999999,-0.012000000000000087,SL
2,2024-01-11 14:59:00,2024-01-11 15:05:00,1.0,48619.79122,48133.5933078,-0.01199999999999995,SL
3,2024-01-12 22:59:00,2024-01-12 23:16:00,-1.0,42467.49,42892.164899999996,-0.011999999999999957,SL
4,2024-01-18 19:59:00,2024-01-19 06:46:00,-1.0,40981.297679999996,41391.110656799996,-0.011999999999999999,SL
5,2024-01-22 19:59:00,2024-01-22 20:25:00,-1.0,39780.489689999995,40178.294586899996,-0.012000000000000028,SL
6,2024-02-07 17:59:00,2024-02-09 18:11:00,1.0,43543.40991,47897.75090100001,0.0980000000000001,TP
7,2024-02-11 03:59:00,2024-02-11 07:43:00,1.0,48568.129609999996,48082.44831389999,-0.012000000000000068,SL
8,2024-02-12 00:59:00,2024-02-12 02:37:00,1.0,48652.60399999999,48166.077959999995,-0.01199999999999994,SL
9,2024-02-12 14:59:00,2024-02-26 19:13:00,1.0,48846.797999999995,53731.4778,0.09800000000000011,TP
10,2024-02-26 19:59:00,2024-02-28 13:22:00,1.0,54541.597109999995,59995.756821,0.09800000000000014,TP
11,2024-02-28 13:59:00,2024-02-28 14:34:00,1.0,60515.22476999999,59910.07252229999,-0.01200000000000006,SL
12,2024-02-28 23:59:00,2024-02-29 00:14:00,1.0,62494.53209999999,61869.58677899999,-0.01199999999999999,SL
13,2024-03-04 00:59:00,2024-03-05 19:17:00,1.0,63522.7593,62887.531706999995,-0.012000000000000052,SL
14,2024-03-11 07:59:00,2024-03-12 16:30:00,1.0,71091.00998999999,70380.09989009998,-0.012000000000000106,SL
15,2024-03-16 23:59:00,2024-03-17 00:03:00,-1.0,65235.32937,65887.6826637,-0.012000000000000084,SL
16,2024-03-19 08:59:00,2024-03-19 09:54:00,-1.0,63400.536,64034.54136,-0.012000000000000045,SL
17,2024-03-19 14:59:00,2024-03-19 15:35:00,-1.0,62825.112,63453.36312,-0.012000000000000012,SL
18,2024-03-19 23:59:00,2024-03-20 00:19:00,-1.0,61875.4626,62494.217226,-0.012000000000000028,SL
19,2024-03-25 14:59:00,2024-03-27 14:12:00,1.0,69446.56719,68752.1015181,-0.012000000000000071,SL
20,2024-04-02 02:59:00,2024-04-04 14:10:00,-1.0,66929.004,67598.29404000001,-0.012000000000000106,SL
21,2024-04-07 16:59:00,2024-04-07 18:33:00,1.0,70144.074,69442.63325999999,-0.012000000000000078,SL
